amenity,latitude,longitude
school,51.3512705,6.7870353
school,51.3510484,6.7865689
school,51.2357602,6.7447659
school,51.2004226,6.6833263
school,51.2355659,6.7890355
school,51.2018865,6.6907186
school,51.2288894,6.7569217
school,51.2296477,6.7574941
school,51.1271773,6.7818719
school,51.2279037,6.7946658
school,51.2381826,6.6850759
school,51.2037292,6.8118921
school,51.2376011,6.7549275
school,51.203508,6.7786102
school,51.2621923,6.8076832
school,51.2069687,6.7920785
school,51.2154539,6.7887575
school,51.1703213,6.8372034
school,51.1649721,6.790303
school,51.2127474,6.7793804
school,51.2097296,6.7788073
school,51.2129439,6.781655
school,51.211869,6.7803313
school,51.2118519,6.7796887
school,51.1935375,6.7688278
school,51.2149797,6.7699684
school,51.2101399,6.7690826
school,51.2128736,6.7675127
school,51.2114009,6.7712934
school,51.2144249,6.7731611
school,51.2033421,6.791214
school,51.2062844,6.7903164
school,51.2040064,6.7886099
school,51.2080804,6.7651268
school,51.2241742,6.9035369
school,51.2407892,6.8245344
school,51.1787464,6.8615058
school,51.1762789,6.8638239
school,51.1832874,6.8624835
school,51.1917116,6.8599304
school,51.1517,6.8696252
school,51.154326,6.8828396
school,51.2238961,6.7900148
school,51.2231068,6.7708013
school,51.2343194,6.8139496
school,51.2436794,6.8177072
school,51.2452403,6.8182836
school,51.2430418,6.8123291
school,51.2458555,6.8198876
school,51.2495413,6.8093353
school,51.2519004,6.8086908
school,51.1449494,6.8890154
school,51.2561405,6.809374
school,51.1829345,6.6906036
school,51.2968877,6.8451724
school,51.2390181,6.7906785
school,51.2404047,6.6916752
school,51.2922837,6.8197097
school,51.166754,6.6928382
school,51.2307638,6.7185808
school,51.1711513,6.9302751
school,51.2218872,6.9150677
school,51.2751229,6.7828206
school,51.1672933,6.6929545
school,51.1669843,6.6924603
school,51.2660084,6.7554048
school,51.1708581,6.7232846
school,51.2263315,6.8005641
school,51.3054506,6.8197163
school,51.2849722,6.7959804
school,51.2413746,6.7759799
school,51.2420108,6.7860179
school,51.2395601,6.7844495
school,51.2679801,6.8256067
school,51.2891305,6.8524005
school,51.2939333,6.8571788
school,51.2314588,6.7996451
school,51.3020985,6.8538609
school,51.1391244,6.8205838
school,51.2980091,6.7413289
school,51.1897988,6.6951298
school,51.26707,6.8754603
school,51.2100652,6.8072991
school,51.2466644,6.6995552
school,51.3151082,6.7573371
school,51.1528842,6.7340284
school,51.1525999,6.7331865
school,51.1545073,6.700634
school,51.1403377,6.7011317
school,51.1238677,6.8461702
school,51.194237,6.7896881
school,51.3310593,6.906858
school,51.330985,6.9076022
school,51.3311678,6.9064569
school,51.3308153,6.9071933
school,51.3431834,6.8284185
school,51.3431105,6.8271425
school,51.3305928,6.8293884
school,51.3347653,6.8296445
school,51.331085,6.8245081
school,51.2058396,6.7415083
school,51.3504894,6.7112523
school,51.3282367,6.7846319
school,51.210973,6.8031888
school,51.1999596,6.9238998
school,51.1642424,6.9107083
school,51.2060038,6.7664591
school,51.1612044,6.7361372
school,51.1846842,6.9318772
school,51.2464037,6.8234991
school,51.1672305,6.8635464
school,51.275623,6.7375595
school,51.1917162,6.8370146
school,51.2258431,6.9099388
school,51.2270757,6.9097019
school,51.182739,6.6942024
school,51.1405939,6.752171
school,51.1653134,6.691874
school,51.1671855,6.6931969
school,51.2384069,6.7430733
school,51.2533105,6.6919838
school,51.2379263,6.7513293
school,51.2382422,6.7494282
school,51.326859,6.7378424
school,51.2300569,6.7729548
school,51.1629158,6.9092772
school,51.1998182,6.8349196
school,51.1793898,6.932054
school,51.1783068,6.9338074
school,51.2975461,6.8420904
school,51.3059099,6.7464322
school,51.221081,6.7777094
school,51.2219353,6.7759789
school,51.2758763,6.7827904
school,51.2587013,6.7592232
school,51.3021819,6.7382103
school,51.2288549,6.8066435
school,51.166359,6.6920858
school,51.2301098,6.8426032
school,51.2173545,6.6933204
school,51.2163985,6.9167679
school,51.197281,6.8478594
school,51.1305085,6.90564
school,51.1587379,6.8782368
school,51.2912833,6.7365027
school,51.307468,6.6844531
school,51.1642322,6.6900134
school,51.2591999,6.8135626
school,51.1699155,6.8067284
school,51.2434254,6.8602648
school,51.152264,6.722734
school,51.2348183,6.7868916
school,51.1672744,6.69346
school,51.1860591,6.8268083
school,51.1497309,6.8866823
